year,institution_name,inst_type_name,institution_city,state_abbv,CC_iss_name,total_open_acc,total_new_acc
2018,Wake Forest University,University,Winston Salem,NC,Bank of America,2022,67
2018,Washburn University ,University,Topeka,KS,U.S. Bank National Association ND,603,179
2018,Washington State University Alumni Association,Alumni Association,Pullman,WA,Bank of America,4763,49
2018,Wayne State University,Alumni Association,Detroit,MI,Commerce Bank,126,2
2018,Webster University,Alumni Association,Webster Groves,MO,Commerce Bank,1,0
2018,West Chester University of PA,Other,West Chester,PA,Pennsylvania State Employees Credit Union,63,95
2018,Western Illinois University Foundation ,Alumni Association,Macomb,IL,First National Bank of Omaha,25,17
2018,"Wichita State University Alumni Association, Inc. ",Alumni Association,Wichita,KS,U.S. Bank National Association ND,3882,384
2018,William Jewell College,University,Liberty,MO,UMB Bank,74,0
2018,Wisconsin Alumni Association (UW-Madison),Alumni Association,Madison,WI,University of Wisconsin (UW) Credit Union,6967,1402
2018,Wright State University Alumni Association,Alumni Association,Fairborn,OH,Wright-Patt Credit Union,717,80
2018,Yale University,University,New Haven,CT,First National Bank of Omaha,5664,63
2019,AACS,Alumni Association,Chattanooga,TN,Commerce Bank,362,3
2019,Alpha Delta Kappa,University,Kansas City,MO,UMB Bank,568,0
2019,Alumnae Association of Smith College,Alumni Association,Northampton,MA,Bank of America,1474,0
2019,Alumni Association of the University of Michigan,Alumni Association,Ann Arbor,MI,Bank of America,22613,843
2019,Alumni Association of the University of Mississippi,Alumni Association,University,MI,First National Bank of Omaha,0,0
2019,Alumni Association of the University of Oregon,Alumni Association,Eugene,OR,"Oregon Community Credit Union and OCCU Card Services, LLC",7371,1068
2019,Alumni Association of the University of Virginia,Alumni Association,Charlottesville,VA,Bank of America,3901,479
2019,American Association for Justice,Other,Washington,DC,Bank of America,302,18
2019,American Chemical Society,Other,Washington,DC,Bank of America,4810,300
2019,American Counseling Association,Other,Alexandria,VA,Bank of America,1768,6
2019,Arizona State University,University,Tempe,AZ,MidFirst Bank,1385,175
2019,Arkansas Alumni Association Inc ,Alumni Association,Fayetteville,AR,Bank of America,3874,150
2019,"Association of Graduates of the United States Air Force Academy, Inc.",Alumni Association,Colorado Springs,CO ,USAA Savings Bank,4195,1638
2019,Association of Graduates of the United States Military Academy,Alumni Association,West Point,NY,USAA Savings Bank,1534,406
2019,Auburn University,University,Auburn,AL,Bank of America,9570,140
2019,Ball State University Alumni Association,Alumni Association,Muncie,IN,U.S. Bank National Association ND,1931,431
2019,Bemidji State University Alumni Association ,Alumni Association,Bemidji,MN,U.S. Bank National Association ND,182,2
2019,Bethel College Alumni Association,Alumni Association,North Newton,KS,U.S. Bank National Association ND,414,6
2019,"Biola University, Inc.",University,La Mirada,CA,Christian Community Credit Union,251,5
2019,Bloomsburg University of Pennsylvania,University,Bloomsburg,PA,Pennsylvania State Employees Credit Union,36,14
2019,Boise State University Alumni Association,Alumni Association,Boise,ID,Mountain America Federal Credit Union,2024,535
2019,Brandeis University,University,Waltham,MA,Bank of America,947,134
2019,Brown Alumni Association,Alumni Association,Providence,RI,Bank of America,5502,83
2019,Bryant University ,Alumni Association,Smithfield,RI,Commerce Bank,13,0
2019,Butler Community College Foundation,Foundation,El Dorado,KS,U.S. Bank National Association ND,440,35
2019,Cal State San Bernardino Alumni Association,Alumni Association,San Bernardino,CA,First National Bank of Omaha,36,0
2019,Cal State University East Bay Alumni Association,Alumni Association,Hayward,CA,First National Bank of Omaha,52,0
2019,California Alumni Association,Alumni Association,Berkeley,CA,Bank of America,16451,1350
2019,California University of Pennsylvania,University,California,PA,Pennsylvania State Employees Credit Union,20,17
2019,Central Connecticut University ,Alumni Association,New Britain ,CT,Commerce Bank,0,1
2019,Central Michigan University,Alumni Association,Mount Pleasant,MI,Commerce Bank,11,11
2019,Central Penn College Education Foundation,Foundation,Summerdale,PA,Pennsylvania State Employees Credit Union,3,1
2019,"Clarion University Foundation, Inc.",Foundation,Clarion,PA,Pennsylvania State Employees Credit Union,7,4
2019,Clemson Alumni Association and JMIS College LLC,Alumni Association,Clemson,SC,Bank of America,10115,438
2019,Coastal Carolina University,University,Conway,SC,Carolina Trust Federal Credit Union,272,31
2019,Colorado School of Mines,Other,Golden,CO,UMB Bank,18,1
2019,Colorado State University Alumni Association,Alumni Association,Fort Collins,CO,First National Bank of Omaha,303,3
2019,Community College of Philadelphia,University,Philadelphia,PA,Pennsylvania State Employees Credit Union,3,2
2019,East Carolina University Alumni Association Inc,Alumni Association,Greenville,NC,Bank of America,2377,50
2019,East Stroudsburg University of Pennsylvania,University,East Stroudsburg,PA,Pennsylvania State Employees Credit Union,37,10
2019,Eastern New Mexico University,University,Portales,NM,UMB Bank,3,0
2019,Elizabethtown College,University,Elizabethtown,PA,Pennsylvania State Employees Credit Union,12,6
2019,Emory University,University,Atlanta,GA,Bank of America,1660,171
2019,Emporia State University Alumni Association,Alumni Association,Emporia,KS,U.S. Bank National Association ND,1034,117
2019,"Falcon Sports Properties, LLC",Other,Bowling Green,OH,Farmers & Merchants State Bank,0,1
2019,Florida Atlantic University Foundation Inc,Foundation,Boca Raton,FL,Bank of America,1948,4
2019,Florida International University Foundation Inc,Foundation,Miami,FL,Bank of America,4673,295
2019,Fordham University,University,Bronx,NY,Bank of America,4114,102
2019,Fort Hays State University Alumni Association,Alumni Association,Hays,KS,U.S. Bank National Association ND,1130,149
2019,Georgetown University Alumni Association Inc,Alumni Association,Washington,DC,Bank of America,5871,310
2019,Georgia Southern University Foundation Inc,Foundation,Statesboro,GA,Bank of America,1899,7
2019,Georgia State University Alumni Association,Alumni Association,Atlanta,GA,Georgia's Own Credit Union,0,0
2019,Georgia Tech University,Alumni Association,Atlanta,GA,Commerce Bank,160,35
2019,Golden Key International Honour Society,Other,Atlanta,GA,Bank of America,18506,88
2019,Harrisburg Area Community College - Harrisburg Campus,University,Harrisburg,PA,Pennsylvania State Employees Credit Union,50,10
2019,Harrisburg Area Community College - Lancaster Campus,University,Lancaster,PA,Pennsylvania State Employees Credit Union,15,3
2019,Harrisburg Area Community College - York Campus,University,York,PA,Pennsylvania State Employees Credit Union,18,1
2019,Harvard Alumni Association ,Alumni Association,Cambridge,MA,Harvard University Employees Credit Union,11814,496
2019,Howard University ,Alumni Association,Washington,DC,Bank of America,732,18
2019,Indiana University Alumni Association Inc,Alumni Association,Bloomington,IN,Bank of America,16139,581
2019,Iowa State University Alumni Association,Alumni Association,Ames,IA,Bank of America,9068,133
2019,Jacksonville State University Alumni Association ,Alumni Association,Jacksonville,AL,U.S. Bank National Association ND,250,6
2019,"JMG JV, d/b/a Georgia Bulldogs Sports Marketing ",Other,Winston Salem,NC,Bank of America,13915,296
2019,"JMIS Kentucky,LLC for University of Kentucky",Other,Lexington,KY,Central Bank & Trust Co.,382,49
2019,Judson University,University,Elgin,IL,Andigo Credit Union,22,0
2019,Kansas State University Alumni Association,Alumni Association,Manhattan,KS,U.S. Bank National Association ND,10055,404
2019,Kutztown University Foundation Inc.,Foundation,Kutztown,PA,Pennsylvania State Employees Credit Union,646,80
